transaction_id,customer_id,amount,hour,day_of_week,distance_from_home,merchant_category,is_fraud
TXN_00024682,1116,284.8370937472358,17,0,1.7149447041925459,grocery,0
TXN_00024683,884,2518.644027937541,16,6,13.378037211855492,grocery,0
TXN_00024684,4324,1078.5101873769015,3,6,1.3990827146890408,restaurant,0
TXN_00024685,2420,2495.371781513707,2,4,0.20566330097452706,electronics,0
TXN_00024686,1400,118.5036706916389,23,6,20.861282420250802,grocery,0
TXN_00024687,1577,6752.177531382796,7,1,11.416411503441957,restaurant,0
TXN_00024688,2085,8525.42458333259,12,1,6.621951331245563,fuel,0
TXN_00024689,4787,6808.781841481049,1,5,3.180587782481647,grocery,0
TXN_00024690,1536,676.7320906185081,18,3,24.802799393343005,electronics,0
TXN_00024691,4754,4916.692221140567,3,3,3.6858824837916564,grocery,0
TXN_00024692,90,1228.4653202924612,4,4,10.917456465499857,grocery,0
TXN_00024693,4191,2994.857412297866,21,3,2.118805925908446,grocery,0
TXN_00024694,1655,523.1614382815071,19,5,0.0788539279616557,electronics,0
TXN_00024695,1902,1367.5566363179162,23,1,17.273555361080565,grocery,0
TXN_00024696,2680,5625.138914297048,16,0,6.3765895470593605,grocery,0
TXN_00024697,2171,1529.3732045225547,18,5,6.008914189409859,restaurant,0
TXN_00024698,366,6665.577461038924,18,1,3.6684405580631703,restaurant,0
TXN_00024699,3961,1104.622711632068,19,4,3.0310356512912766,grocery,0
TXN_00024700,2373,2258.7120691294713,22,2,2.8400308494385627,fuel,0
TXN_00024701,519,1458.024208055759,15,3,17.47869320886174,grocery,0
TXN_00024702,4992,346.44441571542444,2,6,3.2280398152933545,fuel,0
TXN_00024703,3711,1632.0833067954525,7,2,5.528861293812506,electronics,0
TXN_00024704,830,1115.9789469961042,8,2,2.2945131930821696,fuel,0
TXN_00024705,2634,547.2205594953513,8,3,29.143890770942185,fuel,0
TXN_00024706,271,1377.5959629079505,15,3,2.647157784573525,luxury,0
TXN_00024707,2987,832.9693335476134,23,0,0.9102957726358437,electronics,0
TXN_00024708,3539,744.376498378424,8,1,10.825772634519524,restaurant,0
TXN_00024709,4565,4894.751366376766,20,4,34.61998057255465,electronics,0
TXN_00024710,4815,3640.121444061321,5,2,1.662129520276088,grocery,0
TXN_00024711,1008,2824.3657070825316,23,5,0.40923116484136496,grocery,0
TXN_00024712,2318,1133.9007209932965,23,6,1.872844598393883,restaurant,0
TXN_00024713,605,657.3004366637401,12,4,20.44534028459512,fuel,0
TXN_00024714,4474,2494.2318761397896,6,4,0.6478371333934027,electronics,0
TXN_00024715,177,817.2652701129497,16,6,1.164284553924925,grocery,0
TXN_00024716,2322,3464.5142318365383,2,5,3.8702758229674443,fuel,0
TXN_00024717,1715,1644.1541046326206,13,5,1.274687963560954,electronics,0
TXN_00024718,637,6029.0877703879305,23,5,15.114691772535632,grocery,0
TXN_00024719,2624,5687.774237226568,8,0,18.060630149934912,electronics,0
TXN_00024720,4156,1464.19261733024,3,6,0.29196789629842407,electronics,0
TXN_00024721,2779,7710.7314801426655,0,6,3.623514821922459,electronics,0
TXN_00024722,3753,2702.5930120149465,21,4,14.324395853796211,grocery,0
TXN_00024723,661,2322.6715891381637,17,2,9.077405701868246,grocery,0
TXN_00024724,4366,244.9836027859734,11,4,0.2917847794735476,fuel,0
TXN_00024725,3188,10108.814739805457,19,3,0.35515145966715395,fuel,0
TXN_00024726,4341,240.20772073019882,7,3,1.3977074298422918,grocery,0
TXN_00024727,4756,785.0452482631819,23,0,3.8914375525030316,grocery,0
TXN_00024728,85,466.79935720442967,1,5,4.744073580866048,electronics,0
TXN_00024729,3671,146.97362156106223,3,6,8.279900010386102,grocery,0
TXN_00024730,907,16822.263289250826,4,4,12.254509215079363,grocery,0
TXN_00024731,3522,960.4118713132144,0,3,5.437099366215419,fuel,0
TXN_00024732,1876,118.00118150562344,13,3,23.64951024558347,grocery,0
TXN_00024733,3959,333.7847917822948,4,6,3.038769555204421,electronics,0
TXN_00024734,2137,674.3732316947858,13,6,6.219733302371993,electronics,0
TXN_00024735,2597,98.63146536112178,19,5,4.7501264769381395,restaurant,0
TXN_00024736,854,396.66000899138777,3,0,38.751435884838195,restaurant,0
TXN_00024737,507,81.41953986374558,4,0,20.902440089178555,grocery,0
TXN_00024738,408,455.78936571565464,13,6,7.2071351217344874,luxury,0
TXN_00024739,524,1472.754521481993,17,3,5.230381699830816,restaurant,0
TXN_00024740,3051,9303.470898542331,2,3,13.828939556591253,grocery,0
TXN_00024741,2398,2823.81353023142,12,4,13.112956680678074,fuel,0
TXN_00024742,2900,1925.5842407466675,22,3,3.163276497058553,grocery,0
TXN_00024743,328,11419.005859665236,2,5,3.139276231714525,grocery,0
TXN_00024744,1836,3038.7926021650414,2,4,5.482725613005254,restaurant,0
TXN_00024745,1310,1155.59398690974,22,6,2.707326731460455,restaurant,0
TXN_00024746,4719,3937.051397553425,11,1,2.466815260062478,grocery,0
TXN_00024747,2536,1644.3462976267533,3,6,2.0229443338327364,electronics,0
TXN_00024748,2042,102.52593919826079,11,1,18.789441154890657,grocery,0
TXN_00024749,2535,2525.51968614002,19,5,3.68186904861056,restaurant,0
TXN_00024750,2193,3276.162595077692,10,1,6.860866342741075,grocery,0
TXN_00024751,756,9649.06912899312,7,2,4.829487726776801,electronics,0
TXN_00024752,146,257.23355738479535,12,5,0.4773431470898108,luxury,0
TXN_00024753,3823,972.4509822390097,12,4,10.034556913645943,luxury,0
TXN_00024754,3575,3201.5285061451928,10,1,5.792800608056954,electronics,0
TXN_00024755,1628,2595.2441488398836,14,0,3.0421401910045027,grocery,0
TXN_00024756,4924,1815.1717743529193,17,4,4.239671227164791,restaurant,0
TXN_00024757,1859,523.9537731470731,17,2,2.177020622313054,grocery,0
TXN_00024758,4723,592.0462943654514,17,4,3.542267080997096,restaurant,0
TXN_00024759,3599,8639.477373187043,15,3,10.515825628579305,electronics,0
TXN_00024760,630,280.33117985330597,15,4,11.77022771259583,luxury,0
TXN_00024761,3167,3281.6633558567264,10,6,7.626462322620864,restaurant,0
TXN_00024762,3519,4.890160216861134,16,4,20.120823034178095,grocery,0
TXN_00024763,4353,330.30503678323146,22,6,1.5383070420142515,fuel,0
TXN_00024764,3915,4813.841628572082,1,2,6.008920917006417,grocery,0
TXN_00024765,905,926.6622054899092,3,1,9.465072376642867,restaurant,0
TXN_00024766,2618,13120.037506205224,0,4,0.6157606282592942,restaurant,0
TXN_00024767,2790,3285.6584247847127,18,6,2.3314097782095535,electronics,0
TXN_00024768,108,1142.45326483874,6,2,8.896177853483774,restaurant,0
TXN_00024769,1043,1391.9297660327607,8,2,32.84649544717145,restaurant,0
TXN_00024770,1389,689.4608170823903,8,5,5.921168985133561,grocery,0
TXN_00024771,1677,4255.688375698334,6,5,17.466821315899526,restaurant,0
TXN_00024772,4256,18.511954931702114,18,0,2.3533453456906135,restaurant,0
TXN_00024773,4196,682.3636420580365,13,3,5.593935818056364,restaurant,0
TXN_00024774,265,5108.275731188612,18,3,0.7557736491135313,grocery,0
TXN_00024775,3822,9116.4773859674,8,3,4.858858964658841,restaurant,0
TXN_00024776,2798,1445.9324415118533,0,1,3.528842783212122,grocery,0
TXN_00024777,3121,4391.829533785726,14,5,13.47721956846817,grocery,0
TXN_00024778,677,4225.9854499850535,7,6,12.763258334045641,fuel,0
TXN_00024779,4895,3700.3769383294016,16,1,10.834457625164024,grocery,0
TXN_00024780,3487,4612.138486526553,7,4,7.444044251028052,restaurant,0
TXN_00024781,2707,7297.210311004914,15,2,3.3570587069264533,restaurant,0
TXN_00024782,3970,136.14032173478017,16,6,7.843176477930096,luxury,0
TXN_00024783,608,1112.2231738560781,11,1,10.032278368846056,fuel,0
TXN_00024784,3426,3019.6842503631715,18,6,10.201958536374491,electronics,0
TXN_00024785,2395,541.4634288357357,6,5,5.390084875990454,restaurant,0
TXN_00024786,2860,1893.7133674609022,17,1,20.000229357535,restaurant,0
TXN_00024787,4897,2441.46422456098,19,6,0.3311664483666176,grocery,0
TXN_00024788,1161,458.34496600275213,12,1,1.7648511101370732,restaurant,0
TXN_00024789,1848,2884.255743973648,15,0,0.8037562363851445,grocery,0
TXN_00024790,4058,96.72412780237153,15,3,4.244762907669883,fuel,0
TXN_00024791,1492,71.10550768560523,9,5,8.329265140918896,restaurant,0
TXN_00024792,2022,3383.6407928111016,8,5,5.652714663169438,restaurant,0
TXN_00024793,4599,2638.7739879469796,1,4,5.823004663206496,grocery,0
TXN_00024794,3016,3618.65753795877,6,1,10.435787259196491,fuel,0
TXN_00024795,4567,36.78106137115758,8,1,9.055934666540722,grocery,0
TXN_00024796,2738,202.86731775916883,20,4,1.0949552453932683,fuel,0
TXN_00024797,2049,916.7653055011353,1,4,3.2083716425093325,grocery,0
TXN_00024798,4206,273.06467144243345,18,5,0.7260924590331782,luxury,0
TXN_00024799,3955,1007.2017746592126,23,3,17.735292205573515,luxury,0
TXN_00024800,894,2054.954448695388,23,0,14.723891432769328,electronics,0
TXN_00024801,1088,2009.9254102769623,12,4,24.41896294262407,grocery,0
TXN_00024802,4852,239.78230242444573,7,0,15.986218615847035,luxury,0
TXN_00024803,4149,186.40204322603302,16,2,18.056236307510385,grocery,0
TXN_00024804,2310,113.51817657743123,2,1,0.9903022183917919,electronics,0
TXN_00024805,3601,5294.210758619278,19,1,5.5174523094327546,grocery,0
TXN_00024806,2934,3593.0967218581595,13,1,20.04663881897703,restaurant,0
TXN_00024807,2282,4338.404687063549,20,1,13.72275914836922,fuel,0
TXN_00024808,73,47.30275207406891,18,3,16.71013983669139,fuel,0
TXN_00024809,1381,3165.0433015422036,13,5,6.361838656545626,fuel,0
TXN_00024810,484,2509.209743038988,11,4,29.44478581784164,grocery,0
TXN_00024811,1030,255.2973421286476,8,0,15.510011206469626,electronics,0
TXN_00024812,3782,2181.357016501419,19,2,1.7707892249904549,grocery,0
TXN_00024813,4973,165.07837992842386,8,1,19.59431493176334,restaurant,0
TXN_00024814,3780,1509.7225968802666,13,3,10.251515823968107,fuel,0
TXN_00024815,1832,2877.187858880396,6,3,1.8508151807593667,grocery,0
TXN_00024816,4955,158.39655128935985,12,5,0.888748360758416,grocery,0
TXN_00024817,2021,1789.2546677421626,13,3,15.420203882316814,electronics,0
TXN_00024818,779,2929.71973397649,14,3,1.0347525516148446,luxury,0
TXN_00024819,3476,129.7359038621668,3,6,13.261263176254582,restaurant,0
TXN_00024820,4724,5105.102079840309,16,0,10.536796752952482,grocery,0
TXN_00024821,3278,1094.1504996738963,7,0,0.9390933507341973,grocery,0
TXN_00024822,410,943.6925633336135,9,3,1.216852048645809,grocery,0
TXN_00024823,1060,323.7743481348928,15,3,11.247994048339736,grocery,0
TXN_00024824,2310,10556.336461526704,3,3,0.40322985988259386,restaurant,0
TXN_00024825,1601,2158.030045708999,7,5,14.320280477082253,fuel,0
TXN_00024826,4988,2188.2374157898416,13,0,32.372447348176514,restaurant,0
TXN_00024827,4544,2353.4085877499756,8,5,10.99903844284511,fuel,0
TXN_00024828,2234,1350.4253192667845,14,2,21.983804007508336,grocery,0
TXN_00024829,1653,1206.357661459453,18,2,34.170767183517235,grocery,0
TXN_00024830,1298,1989.7856940109298,1,6,1.4240365694691783,grocery,0
TXN_00024831,352,450.8132256380633,17,4,1.0721854570307054,grocery,0
TXN_00024832,3223,2222.0724557548115,15,2,0.15204332172679394,grocery,0
TXN_00024833,2432,1721.9648902828467,12,5,1.3302580395450956,restaurant,0
TXN_00024834,465,400.70401347953697,12,0,25.945702980358693,grocery,0
TXN_00024835,2514,3779.3799608411105,23,4,0.42623015331301933,electronics,0
TXN_00024836,3167,196.20005811556968,17,1,26.51634021557647,restaurant,0
TXN_00024837,2210,686.7738871465497,23,6,1.5758394474415027,electronics,0
TXN_00024838,556,462.67024357230014,9,6,10.397364644868603,grocery,0
TXN_00024839,300,1530.1895327783066,2,1,16.18318450568917,restaurant,0
TXN_00024840,3867,3078.9767391574824,1,1,9.265908284944507,electronics,0
TXN_00024841,356,693.368030019697,20,4,4.292873131617909,grocery,0
TXN_00024842,564,410.2203929506924,5,5,11.465732855218262,restaurant,0
TXN_00024843,4010,2084.5072675695574,9,1,0.44290947680602977,restaurant,0
TXN_00024844,4889,2738.701934413223,18,2,4.500431955104908,restaurant,0
TXN_00024845,1023,7538.4971116533625,22,2,10.948261974367494,grocery,0
TXN_00024846,1191,2341.07345925873,5,3,6.066635167224645,restaurant,0
TXN_00024847,3211,2098.0041205922735,9,6,7.0294613226362825,luxury,0
TXN_00024848,1905,1599.3911626844076,12,1,7.164959317265411,electronics,0
TXN_00024849,2037,819.6070622714404,16,3,4.286603771023909,restaurant,0
TXN_00024850,1027,7543.582302282313,18,5,8.828582446856986,grocery,0
TXN_00024851,256,3101.6073351700015,11,4,0.3699890997514175,restaurant,0
TXN_00024852,2419,1604.6251026221078,4,0,7.451323500077384,fuel,0
TXN_00024853,2564,1899.1113838028764,7,2,3.07761472729092,electronics,0
TXN_00024854,2952,7929.4487853334,23,1,2.450449616087552,electronics,0
TXN_00024855,270,1661.1647335366254,22,1,0.3157304128160427,grocery,0
TXN_00024856,928,12546.078435138024,20,6,9.022890623083597,grocery,0
TXN_00024857,64,2117.344031193534,10,3,1.1717229377070242,grocery,0
TXN_00024858,4556,6223.863628057122,12,4,0.6914158427995319,grocery,0
TXN_00024859,1043,3217.007841323779,19,5,3.612169737307455,grocery,0
TXN_00024860,4189,287.9723962032705,11,4,1.7076158335664144,electronics,0
TXN_00024861,4869,2388.429733975757,23,4,5.565759041099676,grocery,0
TXN_00024862,810,7641.975050990512,16,3,6.734797041678486,fuel,0
TXN_00024863,2042,1014.6964821154801,2,4,1.9635836025234532,restaurant,0
TXN_00024864,3089,1104.6238496069545,8,4,9.716376597184874,fuel,0
TXN_00024865,1647,307.37227988380397,22,4,17.595173748169174,grocery,0
TXN_00024866,4936,1790.9496095881145,11,3,8.12203191339293,fuel,0
TXN_00024867,488,886.7419928677625,3,1,2.5027248924131533,restaurant,0
TXN_00024868,3082,3690.751028505442,13,3,19.68462401319761,restaurant,0
TXN_00024869,1748,576.6711584505797,17,1,5.049552287456815,fuel,0
TXN_00024870,749,3347.76343594419,0,0,0.3876785640169305,grocery,0
TXN_00024871,3838,1317.0699231916403,3,4,5.266337422591305,fuel,0
TXN_00024872,528,6982.648535927562,5,2,7.261139070314665,grocery,0
TXN_00024873,1168,2130.6860358038602,16,5,27.813721805341295,fuel,0
TXN_00024874,4650,5436.404786966527,7,5,7.6658195909651745,grocery,0
TXN_00024875,4611,743.3354191289925,17,5,1.2283798916921298,grocery,0
TXN_00024876,3542,7341.285314293684,1,0,12.367919949127613,grocery,0
TXN_00024877,4473,611.0796475274178,3,0,25.98507546209847,luxury,1
TXN_00024878,3740,7282.345270344465,7,5,14.27939528498656,restaurant,0
TXN_00024879,484,5211.990847221578,18,3,11.17291494622368,grocery,0
TXN_00024880,452,564.4517166279599,18,0,9.300708628668456,grocery,0
TXN_00024881,4070,2673.194136426071,13,5,0.6063219501457311,luxury,0
TXN_00024882,4398,1151.8831793789823,9,0,3.1485952084600464,grocery,0
TXN_00024883,3134,1283.5537504536012,21,4,11.239220301379369,electronics,0
TXN_00024884,1774,100.77003135162259,17,5,9.27617478559098,fuel,0
TXN_00024885,999,4406.560255912159,6,2,8.650812742785932,restaurant,0
TXN_00024886,2066,751.3062020234278,0,3,19.023648941169554,restaurant,0
TXN_00024887,398,3660.886574617202,4,4,28.539650324965212,electronics,0
TXN_00024888,1804,2223.948178834298,14,3,5.965859870511694,fuel,0
TXN_00024889,2152,8831.926300484796,7,0,23.5334797769465,grocery,0
TXN_00024890,1947,560.3290825946186,15,1,6.033912912703634,grocery,0
TXN_00024891,3718,965.9982821936994,9,4,11.148049547550674,electronics,0
TXN_00024892,3416,455.2011078013123,0,2,0.38825322895050046,fuel,0
TXN_00024893,1395,4463.699987226739,14,4,7.143472897664051,electronics,0
TXN_00024894,4129,1002.439950134697,22,0,2.265670690144771,electronics,0
TXN_00024895,2422,542.6874990812412,18,2,4.4132844802054,electronics,0
TXN_00024896,3920,2241.21442954787,23,1,36.60138162435368,grocery,0
TXN_00024897,3084,1185.352965388907,19,3,5.469858155599133,electronics,0
TXN_00024898,2789,4181.277754896173,20,3,11.417206919722398,grocery,0
TXN_00024899,1845,3606.973638030639,9,5,18.874541018299233,restaurant,0
TXN_00024900,1805,319.34884591557733,14,6,3.0338212295251994,grocery,0
TXN_00024901,890,4842.780045963324,15,0,4.5704332513885415,restaurant,0
TXN_00024902,2504,10123.749784916918,1,2,0.12814606551991592,fuel,0
TXN_00024903,1894,3475.035165286208,21,3,21.15981083662626,grocery,0
TXN_00024904,1667,4342.536288141543,12,3,15.62758874741028,grocery,0
TXN_00024905,4345,6235.615641196534,3,0,4.05669489644121,grocery,0
TXN_00024906,3066,3852.7137156917106,4,5,0.8850412427088967,grocery,0
TXN_00024907,3642,2197.099903042141,12,2,14.369127196261834,restaurant,0
TXN_00024908,3076,176.4880948181457,13,3,1.26534111604942,grocery,0
TXN_00024909,1260,1656.2624875790052,1,2,0.6128034957334024,grocery,0
TXN_00024910,2221,3818.9426886968267,10,4,5.340228264310638,grocery,0
TXN_00024911,2419,740.0217240254756,17,0,20.70938570867206,restaurant,0
TXN_00024912,2839,2649.8574034764233,1,0,15.316111132418495,fuel,0
TXN_00024913,2797,946.4372603565713,16,6,0.8704807476007621,grocery,0
TXN_00024914,787,4954.329619810749,4,5,7.595595231712973,restaurant,0
TXN_00024915,3368,1128.465254162524,5,3,5.783650858791271,grocery,0
TXN_00024916,4936,116.33638701341306,3,5,18.11959259992035,restaurant,0
TXN_00024917,2448,2182.7153533091882,16,4,7.997687694284592,grocery,0
TXN_00024918,3130,117.0901213168439,8,0,5.069511402443042,grocery,0
TXN_00024919,1899,607.343611554759,21,2,1.1035346642039412,fuel,0
TXN_00024920,4504,1740.0995097667012,4,4,6.950585783996476,fuel,0
TXN_00024921,3585,3940.9357610935826,18,4,6.623886411563398,electronics,0
TXN_00024922,4160,964.3809679217858,18,5,3.1283160821420406,restaurant,0
TXN_00024923,3950,853.9090887520215,11,6,26.495331020551813,electronics,0
TXN_00024924,2468,299.7712398895929,3,5,2.723445748741661,grocery,0
TXN_00024925,2194,2202.692985316063,22,0,7.122878671705626,restaurant,0
TXN_00024926,17,1901.1142232899226,0,1,2.499085409788173,grocery,0
TXN_00024927,3023,22.277597303358416,11,6,2.84311936735537,electronics,0
TXN_00024928,4994,3034.35272937082,23,6,1.7132089141948021,electronics,0
TXN_00024929,1267,1542.2367946974255,5,6,7.698739037576194,restaurant,0
TXN_00024930,479,853.2247380741467,7,3,0.009019283449151504,grocery,0
TXN_00024931,4297,3101.5162990627778,5,0,1.2693208502162785,electronics,0
TXN_00024932,3978,4175.573750510911,23,4,0.6426115786450581,fuel,0
TXN_00024933,3545,2272.9278460343435,1,1,1.0244144978143865,electronics,0
TXN_00024934,4275,247.99840442056868,1,6,6.600676732936462,luxury,1
TXN_00024935,4549,5905.837243152733,14,4,4.752769782528703,restaurant,0
TXN_00024936,486,44.97502052304778,17,5,2.0290986443234145,restaurant,0
TXN_00024937,4089,587.2075533144632,19,1,7.459222594283209,grocery,0
TXN_00024938,4674,767.6661586097227,6,5,8.445204268065742,grocery,0
TXN_00024939,338,1155.0372339763724,3,5,0.12519180915208017,restaurant,0
TXN_00024940,861,1098.150928813425,22,0,6.791912661007251,restaurant,0
TXN_00024941,2004,5730.4140754006075,12,5,6.310819798495451,restaurant,0
TXN_00024942,1472,3975.9234322318366,6,6,1.7551662972764759,electronics,0
TXN_00024943,2043,562.3208867170556,21,0,4.056953268872852,grocery,0
TXN_00024944,3429,7704.501690928066,5,4,1.5112145610172567,restaurant,0
TXN_00024945,3121,1124.6332442332803,18,4,3.0243216000683977,fuel,0
TXN_00024946,1520,616.505699326354,10,5,13.658996828936939,luxury,0
TXN_00024947,702,7284.184538718735,7,0,15.45184191730254,fuel,0
TXN_00024948,4389,2120.867334336491,5,1,32.882918240007434,electronics,0
TXN_00024949,4036,2227.1266211297234,21,6,7.9281318827103515,electronics,0
TXN_00024950,3745,2667.710484204443,5,1,4.4435400845695145,restaurant,0
TXN_00024951,1174,2453.5951890522915,22,6,0.22993958061985562,luxury,0
TXN_00024952,1606,2484.8646399908553,2,1,2.626989787206463,restaurant,0
TXN_00024953,1880,4.89629773305256,16,6,8.435663368282752,restaurant,0
TXN_00024954,3394,2893.380608944246,12,5,0.2988816860452458,grocery,0
TXN_00024955,2125,3388.3243730511635,9,6,3.5353152823383387,electronics,0
TXN_00024956,4992,68.2570454772893,0,4,0.9310623758469728,grocery,0
TXN_00024957,4643,2448.5827139700787,2,6,9.46790462799206,grocery,0
TXN_00024958,1447,768.5232482344026,14,1,7.648477347718118,fuel,0
TXN_00024959,3307,2473.9728371063065,1,1,9.610322810843892,electronics,0
TXN_00024960,3402,769.430899064907,11,3,7.482925662867672,grocery,0
TXN_00024961,3784,252.08183782849065,22,2,1.0305393727138195,fuel,0
TXN_00024962,2373,490.82463959944647,5,2,7.711264832970248,grocery,0
TXN_00024963,151,6245.737887486812,18,6,1.9437526384634622,grocery,0
TXN_00024964,1660,1445.6713703244734,4,6,4.518484731410275,restaurant,0
TXN_00024965,879,6202.194913644744,5,6,7.030302803412061,grocery,0
TXN_00024966,2320,1653.976146929018,16,3,1.1565098344352756,restaurant,0
TXN_00024967,2884,5715.616238711576,17,2,5.640244282547934,grocery,0
TXN_00024968,3996,2095.868816372023,20,6,49.65273026385994,restaurant,0
TXN_00024969,2416,1080.9147985830919,22,2,5.115229851846012,electronics,0
TXN_00024970,1516,627.9994745915989,5,1,13.981632899156747,restaurant,0
TXN_00024971,3388,1159.9068724244491,9,3,1.9251637523859315,electronics,0
TXN_00024972,590,486.76943911880926,15,6,6.893398441930365,fuel,0
TXN_00024973,588,9967.897054503228,13,0,1.040854207774371,electronics,0
TXN_00024974,2620,1071.7365982875504,8,3,7.7462746547819705,grocery,0
TXN_00024975,1196,2035.0893958672118,1,0,10.612236355446173,grocery,0
TXN_00024976,4354,14282.972116098954,5,5,3.9510678300397264,fuel,0
TXN_00024977,2327,1829.2737984190835,17,4,6.234851981909098,grocery,0
TXN_00024978,2606,930.074271831043,15,4,14.835740399492876,fuel,0
TXN_00024979,2539,2379.8862737014224,20,1,5.040216300824542,luxury,0
TXN_00024980,566,4247.955932922458,6,5,1.5176954348837013,electronics,0
TXN_00024981,1757,2395.676346054892,14,1,5.095160760630894,restaurant,0
TXN_00024982,4076,622.2956182728049,1,1,4.223835997394476,electronics,0
TXN_00024983,1361,534.4224414687145,3,3,0.527473217563619,fuel,0
TXN_00024984,2569,3157.3653615393473,10,2,0.23577344232629802,grocery,0
TXN_00024985,2374,4723.946863953579,12,6,0.8105847126640491,grocery,0
TXN_00024986,1196,3002.8887426487427,9,1,33.29632519807233,restaurant,0
TXN_00024987,2132,244.71704196748416,1,1,8.76347995522507,electronics,0
TXN_00024988,2889,972.4449940393856,4,5,1.119154102724291,fuel,0
TXN_00024989,1568,2891.998150144466,13,6,0.3771261207040548,fuel,0
TXN_00024990,3411,3103.739068096388,23,1,16.105832170188776,grocery,0
TXN_00024991,2368,1559.8190637156497,2,1,5.690692189621853,grocery,0
TXN_00024992,3344,884.8008855042053,21,6,2.789530004097216,restaurant,0
TXN_00024993,3098,241.85079480864985,1,5,7.8495520827575405,fuel,0
TXN_00024994,1261,136.09738861599783,13,2,1.3097309834075275,fuel,0
TXN_00024995,1334,302.99812315220817,14,5,2.8555773716020485,grocery,0
TXN_00024996,4329,1028.9393436664302,17,1,7.334923505944532,fuel,0
TXN_00024997,4645,2353.907527705236,17,5,11.390435518205798,restaurant,0
TXN_00024998,3337,4712.348190563865,16,4,22.029631478477658,restaurant,0
TXN_00024999,3085,721.7707433943306,3,5,7.449601118061546,grocery,0
TXN_00025000,3388,196.47997683334518,17,6,4.5103681015849055,fuel,0
TXN_00025001,4714,8443.215640929413,20,2,5.883039953583914,restaurant,0
TXN_00025002,2432,2398.3334202301007,21,1,0.5221730501838926,fuel,0
TXN_00025003,1017,383.2976240496203,7,6,5.362094348059842,restaurant,0
TXN_00025004,642,721.3984837916925,18,4,2.7126624718804906,electronics,0
TXN_00025005,4063,1356.1806677112106,23,5,3.308674500622529,restaurant,0
TXN_00025006,316,8556.762178038738,10,3,1.1699377809601728,grocery,0
TXN_00025007,2304,311.8838534214949,8,2,25.53476074077913,fuel,0
TXN_00025008,441,1393.2972194906413,7,6,3.3448800207306224,electronics,0
TXN_00025009,1139,1437.06726505728,16,3,14.276508040226803,fuel,0
TXN_00025010,915,12124.78238629241,6,3,3.2392583070598966,restaurant,0
TXN_00025011,2304,535.2673945495135,13,6,7.792661959350612,grocery,0
TXN_00025012,4143,1579.5534010121512,8,4,8.197254400534302,grocery,0
TXN_00025013,3422,10829.96838887236,10,3,6.555651698260395,fuel,0
TXN_00025014,2079,2674.4903167175316,21,5,4.618654081870946,grocery,0
TXN_00025015,4151,451.01153851787797,23,1,0.31523031196690604,fuel,0
TXN_00025016,2201,6873.8434620336675,8,3,9.591873736655275,restaurant,0
TXN_00025017,4552,1956.481229957578,18,0,2.9035159011103504,electronics,0
TXN_00025018,36,4205.345677344166,1,6,4.957987941879658,grocery,0
TXN_00025019,818,4099.916142422981,1,2,17.069616230383698,restaurant,0
TXN_00025020,1947,2010.4181835090126,3,3,11.415486343218529,restaurant,0
TXN_00025021,3957,4234.680120375195,17,6,15.430107343688718,restaurant,0
TXN_00025022,4352,5404.313021088746,17,0,6.664468014498836,electronics,0
TXN_00025023,2226,4186.777063362297,4,0,2.9857153757261687,electronics,0
TXN_00025024,3326,2492.9275681928643,9,6,7.078445649284764,electronics,0
TXN_00025025,508,2214.475976374378,22,1,2.0582052237613797,grocery,0
TXN_00025026,3746,1556.39184937721,7,6,1.317618850435923,electronics,0
TXN_00025027,4117,211.4275092189392,10,6,20.677642297035703,fuel,0
TXN_00025028,3878,1622.8579645726236,3,5,23.621034468332507,grocery,0
TXN_00025029,4815,2481.7876241120657,8,4,2.058784050159986,electronics,0
TXN_00025030,460,1505.860890458995,6,2,1.2950042311586831,restaurant,0
TXN_00025031,1406,1355.5953800532777,12,2,4.021537085961255,restaurant,0
TXN_00025032,4096,673.4896195506278,1,3,1.5710496412275157,grocery,0
TXN_00025033,2037,1139.3804430537866,16,3,12.72898227326314,grocery,0
TXN_00025034,2678,570.466996793556,19,0,11.147889490298374,electronics,0
TXN_00025035,1745,202.77929080700943,12,4,17.65960943374654,fuel,0
TXN_00025036,2984,3220.475551281596,18,6,28.341156969141714,grocery,0
TXN_00025037,2359,3007.7547599723753,21,2,2.265353943637776,fuel,0
TXN_00025038,1232,1821.2782199930443,3,4,5.05278049387215,electronics,0
TXN_00025039,1178,206.00170169814083,8,5,13.91467389337152,electronics,0
TXN_00025040,762,2395.902499612779,7,3,1.5969219018994427,electronics,0
TXN_00025041,4779,817.9938922845791,2,2,7.569260412841288,luxury,1
TXN_00025042,2355,7450.4203990263695,12,2,15.010312559077956,fuel,0
TXN_00025043,4715,123.79958788129471,20,0,0.9962346852115003,fuel,0
TXN_00025044,3727,7.267817578554924,20,4,28.08991848089618,grocery,0
TXN_00025045,1544,4467.234029875844,18,2,2.142658438054073,restaurant,0
TXN_00025046,3678,659.9476397910056,17,5,26.267448357156358,fuel,0
TXN_00025047,1934,2771.7925230415885,13,4,10.938263282674356,restaurant,0
TXN_00025048,3169,1073.0728900148138,22,4,11.07080595812892,restaurant,0
TXN_00025049,3562,4335.8712024556935,3,2,1.4340714281871547,restaurant,0
TXN_00025050,4103,4803.576337765165,9,0,5.6740153214483025,grocery,0
TXN_00025051,3858,7112.522535789884,8,0,19.6638386678554,electronics,0
